,SessionId,TimeStr,Time,ItemId
1577931,2466,2020-11-23 08:31:00,1606120260,99
1577970,1245,2020-11-06 05:10:59,1604639459,99
1578317,678,2020-11-05 12:40:56,1604580056,99
1578335,987,2020-11-02 11:36:06,1604316966,99
1578467,840,2020-11-21 04:56:34,1605934594,99
1578630,908,2020-11-17 15:17:49,1605626269,99
1579008,692,2020-11-05 16:40:31,1604594431,99
1579033,991,2020-11-22 06:48:02,1606027682,99
1579043,2498,2020-11-28 13:59:39,1606571979,99
1579050,2260,2020-11-20 03:19:07,1605842347,99
1579145,922,2020-11-29 05:02:59,1606626179,99
1579441,4027,2020-11-11 10:23:23,1605090203,99
1579588,4028,2020-11-22 14:31:17,1606055477,99
1579589,4028,2020-11-22 14:32:07,1606055527,99
1579590,4028,2020-11-22 14:33:34,1606055614,99
1579819,2537,2020-11-05 17:49:02,1604598542,99
1579871,952,2020-11-24 14:40:58,1606228858,99
1580145,831,2020-11-04 14:18:50,1604499530,99
1580439,844,2020-11-28 19:40:16,1606592416,99
1580463,2005,2020-11-22 03:32:16,1606015936,99
1580474,953,2020-11-22 12:56:20,1606049780,99
1580511,3806,2020-11-11 06:21:00,1605075660,99
1580642,963,2020-11-03 19:50:21,1604433021,99
1580809,764,2020-11-05 09:31:54,1604568714,107
1580810,764,2020-11-05 09:31:56,1604568716,107
1580811,764,2020-11-05 09:32:15,1604568735,107
1580959,1480,2020-11-02 21:00:59,1604350859,107
1580960,1480,2020-11-02 21:04:03,1604351043,107
1580961,1480,2020-11-02 21:08:02,1604351282,107
1581368,3487,2020-11-14 20:50:44,1605387044,107
1581916,603,2020-11-06 11:50:00,1604663400,110
1582975,1203,2020-11-17 07:36:33,1605598593,110
1583638,4029,2020-11-02 11:41:53,1604317313,110
1583639,4029,2020-11-02 12:07:06,1604318826,110
1583640,4029,2020-11-02 12:07:20,1604318840,110
1583641,4029,2020-11-02 12:07:33,1604318853,110
1583642,4029,2020-11-02 12:10:20,1604319020,110
1584192,118,2020-11-03 09:01:11,1604394071,372
1584193,118,2020-11-03 09:01:21,1604394081,372
1584216,186,2020-11-01 21:14:34,1604265274,372
1584289,1418,2020-11-02 05:06:26,1604293586,372
1584290,1418,2020-11-02 05:09:37,1604293777,372
1584296,3240,2020-11-03 14:10:08,1604412608,372
1584297,3240,2020-11-03 14:11:17,1604412677,372
1584342,504,2020-11-01 13:52:06,1604238726,372
1584343,504,2020-11-01 13:54:23,1604238863,372
1584345,3493,2020-11-08 09:12:03,1604826723,372
1584346,3493,2020-11-08 09:13:06,1604826786,372
1584730,2294,2020-11-18 13:32:45,1605706365,560
1584836,2,2020-11-15 14:40:21,1605451221,179
1585016,4030,2020-11-09 10:36:54,1604918214,179
1585017,4030,2020-11-09 10:37:01,1604918221,179
1585449,1044,2020-11-13 17:29:24,1605288564,267
1585450,1044,2020-11-13 17:30:40,1605288640,267
1585451,1044,2020-11-13 17:31:31,1605288691,267
1585846,1380,2020-11-11 21:39:25,1605130765,284
1585887,3280,2020-11-10 20:58:01,1605041881,284
1585923,4031,2020-11-08 07:40:01,1604821201,284
1585924,4031,2020-11-08 07:40:55,1604821255,284
1585925,4031,2020-11-08 07:40:57,1604821257,284
1585926,4031,2020-11-08 07:40:59,1604821259,284
1586029,2012,2020-11-10 06:04:47,1604988287,284
1586030,2012,2020-11-10 06:05:14,1604988314,284
1586532,116,2020-11-16 16:18:35,1605543515,520
1586533,116,2020-11-16 16:18:45,1605543525,520
1586534,116,2020-11-16 16:19:08,1605543548,520
1586822,1283,2020-11-17 08:28:26,1605601706,202
1586834,593,2020-11-03 08:17:23,1604391443,202
1586835,593,2020-11-03 08:18:11,1604391491,202
1587496,3452,2020-11-17 05:28:05,1605590885,202
1588233,2,2020-11-15 14:39:45,1605451185,248
1588276,1307,2020-11-01 10:42:53,1604227373,327
1588277,1307,2020-11-01 10:43:35,1604227415,327
1588406,4004,2020-11-03 06:03:59,1604383439,327
1588525,3853,2020-11-10 10:08:35,1605002915,327
1588622,4013,2020-10-31 07:43:10,1604130190,96
1588697,2739,2020-11-20 19:41:09,1605901269,96
1588911,2367,2020-11-13 11:32:58,1605267178,96
1589061,632,2020-11-28 15:32:49,1606577569,96
1589062,632,2020-11-28 15:32:51,1606577571,96
1589286,3073,2020-11-04 05:33:03,1604467983,96
1589290,4032,2020-11-03 00:29:14,1604363354,96
1589291,4032,2020-11-03 00:30:00,1604363400,96
1589292,4032,2020-11-03 00:30:03,1604363403,96
1589690,1678,2020-11-19 11:04:57,1605783897,96
1589762,1379,2020-11-13 19:11:48,1605294708,96
1589835,2438,2020-11-15 04:19:10,1605413950,96
1589836,2438,2020-11-15 04:19:32,1605413972,96
1589837,2438,2020-11-15 04:19:38,1605413978,96
1589838,2438,2020-11-15 04:19:43,1605413983,96
1589856,978,2020-11-25 06:02:11,1606284131,96
1589864,4022,2020-11-17 07:02:36,1605596556,96
1589865,4022,2020-11-17 07:03:59,1605596639,96
1589867,3620,2020-11-03 15:45:01,1604418301,96
1590044,1608,2020-11-14 19:52:33,1605383553,96
1590045,1608,2020-11-14 19:57:32,1605383852,96
1590237,4024,2020-11-21 07:55:41,1605945341,96
1590238,4024,2020-11-21 07:55:46,1605945346,96
1590239,4024,2020-11-21 07:57:51,1605945471,96
1590243,549,2020-11-06 01:06:04,1604624764,96
1590326,1112,2020-11-14 19:50:45,1605383445,96
1590613,3647,2020-11-16 04:29:58,1605500998,96
1590614,3647,2020-11-16 04:35:34,1605501334,96
1590647,1135,2020-11-16 11:04:38,1605524678,96
1590648,1135,2020-11-16 11:04:43,1605524683,96
1590724,1713,2020-11-02 22:02:50,1604354570,96
1590798,438,2020-11-08 16:29:29,1604852969,96
1590799,438,2020-11-08 16:29:32,1604852972,96
1591142,4033,2020-11-02 02:08:02,1604282882,300
1591143,4033,2020-11-02 02:08:03,1604282883,300
1591144,4033,2020-11-02 02:08:09,1604282889,300
1591145,4033,2020-11-02 02:08:17,1604282897,300
1591146,4033,2020-11-02 02:08:23,1604282903,300
1591556,2207,2020-11-20 15:57:35,1605887855,43
1591557,2207,2020-11-20 15:57:58,1605887878,43
1591558,2207,2020-11-20 15:58:13,1605887893,43
1592213,2713,2020-11-27 09:37:45,1606469865,43
1592214,2713,2020-11-27 09:38:36,1606469916,43
1592215,2713,2020-11-27 09:38:56,1606469936,43
1592530,72,2020-10-31 02:13:57,1604110437,43
1592531,72,2020-10-31 02:13:58,1604110438,43
1592532,72,2020-10-31 02:14:01,1604110441,43
1592533,72,2020-10-31 02:14:04,1604110444,43
1592534,72,2020-10-31 02:14:24,1604110464,43
1592977,2736,2020-11-19 04:14:34,1605759274,43
1592978,2736,2020-11-19 04:14:47,1605759287,43
1594057,4034,2020-11-16 12:09:34,1605528574,43
1594058,4034,2020-11-16 12:10:26,1605528626,43
1594195,1178,2020-11-28 03:54:41,1606535681,43
1596119,2810,2020-11-16 22:19:50,1605565190,43
1596120,2810,2020-11-16 22:20:02,1605565202,43
1596121,2810,2020-11-16 22:20:20,1605565220,43
1596122,2810,2020-11-16 22:20:44,1605565244,43
1596370,2356,2020-11-23 14:04:50,1606140290,43
1596371,2356,2020-11-23 14:06:28,1606140388,43
1596372,2356,2020-11-23 14:06:33,1606140393,43
1596373,2356,2020-11-23 14:07:07,1606140427,43
1596374,2356,2020-11-23 14:07:13,1606140433,43
1597097,27,2020-11-04 13:41:52,1604497312,43
1597098,27,2020-11-04 13:44:07,1604497447,43
1597099,27,2020-11-04 13:44:10,1604497450,43
1597100,27,2020-11-04 13:44:17,1604497457,43
1597294,581,2020-11-18 09:33:47,1605692027,43
1597295,581,2020-11-18 09:34:00,1605692040,43
1597296,581,2020-11-18 09:34:09,1605692049,43
1597435,2844,2020-11-15 07:48:14,1605426494,43
1597436,2844,2020-11-15 07:48:43,1605426523,43
1597437,2844,2020-11-15 07:48:44,1605426524,43
1597438,2844,2020-11-15 07:48:56,1605426536,43
1597439,2844,2020-11-15 07:56:01,1605426961,43
1597440,2844,2020-11-15 07:56:05,1605426965,43
1597441,2844,2020-11-15 07:56:28,1605426988,43
1597442,2844,2020-11-15 07:57:49,1605427069,43
1597443,2844,2020-11-15 07:57:59,1605427079,43
1597444,2844,2020-11-15 07:58:14,1605427094,43
1597520,1215,2020-11-12 15:52:58,1605196378,43
1597521,1215,2020-11-12 15:53:47,1605196427,43
1597522,1215,2020-11-12 15:53:59,1605196439,43
1597665,115,2020-10-31 18:59:45,1604170785,43
1597666,115,2020-10-31 19:00:13,1604170813,43
1597717,1398,2020-11-12 11:23:18,1605180198,43
1597718,1398,2020-11-12 11:23:36,1605180216,43
1597719,1398,2020-11-12 11:24:59,1605180299,43
1598171,4035,2020-11-02 16:28:21,1604334501,43
1598320,2006,2020-11-21 17:13:31,1605978811,43
1598321,2006,2020-11-21 17:13:44,1605978824,43
1598322,2006,2020-11-21 17:14:30,1605978870,43
1598323,2006,2020-11-21 17:14:41,1605978881,43
1598324,2006,2020-11-21 17:14:55,1605978895,43
1598325,2006,2020-11-21 17:24:53,1605979493,43
1598326,2006,2020-11-21 17:25:01,1605979501,43
1598327,2006,2020-11-21 17:27:21,1605979641,43
1599072,2892,2020-11-19 11:39:10,1605785950,43
1599073,2892,2020-11-19 11:40:35,1605786035,43
1599074,2892,2020-11-19 11:41:23,1605786083,43
1599110,2373,2020-11-08 06:02:34,1604815354,43
1599215,2216,2020-10-31 09:46:27,1604137587,43
1600235,2930,2020-11-13 08:18:17,1605255497,43
1600236,2930,2020-11-13 08:18:26,1605255506,43
1600725,1463,2020-11-04 10:08:46,1604484526,43
1600726,1463,2020-11-04 10:09:01,1604484541,43
1600727,1463,2020-11-04 10:09:05,1604484545,43
1600904,2942,2020-11-18 20:29:11,1605731351,43
1600905,2942,2020-11-18 20:30:46,1605731446,43
1600906,2942,2020-11-18 20:31:44,1605731504,43
1601037,2387,2020-11-01 05:29:10,1604208550,43
1601038,2387,2020-11-01 05:29:20,1604208560,43
1601332,163,2020-11-10 17:09:24,1605028164,43
1602098,2981,2020-11-05 16:43:51,1604594631,43
1602099,2981,2020-11-05 16:44:07,1604594647,43
1602100,2981,2020-11-05 16:45:11,1604594711,43
1602434,4036,2020-11-03 11:49:19,1604404159,43
1602435,4036,2020-11-03 11:49:25,1604404165,43
1602436,4036,2020-11-03 12:00:25,1604404825,43
1602437,4036,2020-11-03 12:00:27,1604404827,43
1602438,4036,2020-11-03 12:00:29,1604404829,43
1602439,4036,2020-11-03 12:00:43,1604404843,43
1602440,4036,2020-11-03 12:01:01,1604404861,43
1603174,3007,2020-11-16 23:41:11,1605570071,43
1603175,3007,2020-11-16 23:41:22,1605570082,43
1603254,4037,2020-11-07 06:50:18,1604731818,43
1603255,4037,2020-11-07 06:58:32,1604732312,43
1603325,3012,2020-11-26 13:03:44,1606395824,43
1603326,3012,2020-11-26 13:04:10,1606395850,43
1603327,3012,2020-11-26 13:04:26,1606395866,43
1603328,3012,2020-11-26 13:09:53,1606396193,43
1603528,2404,2020-11-13 03:06:35,1605236795,43
1603639,192,2020-11-22 18:08:40,1606068520,43
1604288,1901,2020-11-23 09:34:51,1606124091,43
1604289,1901,2020-11-23 09:35:13,1606124113,43
1604290,1901,2020-11-23 09:39:50,1606124390,43
1604377,2419,2020-11-17 09:17:54,1605604674,43
1604490,3045,2020-11-04 06:42:02,1604472122,43
1604547,3048,2020-11-16 16:20:47,1605543647,43
1604548,3048,2020-11-16 16:21:01,1605543661,43
1604549,3048,2020-11-16 16:21:58,1605543718,43
1604550,3048,2020-11-16 16:22:05,1605543725,43
1604551,3048,2020-11-16 16:22:28,1605543748,43
1605074,4038,2020-11-19 09:44:21,1605779061,43
1605075,4038,2020-11-19 09:44:25,1605779065,43
1605076,4038,2020-11-19 09:50:57,1605779457,43
1605228,4039,2020-11-17 15:54:11,1605628451,43
1605229,4039,2020-11-17 15:54:29,1605628469,43
1605230,4039,2020-11-17 15:54:36,1605628476,43
1605305,4040,2020-11-05 19:14:03,1604603643,43
1605306,4040,2020-11-05 19:14:12,1604603652,43
1606188,3132,2020-11-18 22:47:33,1605739653,43
1606297,3142,2020-11-28 11:23:39,1606562619,43
1606298,3142,2020-11-28 11:23:58,1606562638,43
1606299,3142,2020-11-28 11:27:43,1606562863,43
1606300,3142,2020-11-28 11:29:45,1606562985,43
1606647,3137,2020-10-31 15:21:18,1604157678,43
1606648,3137,2020-10-31 15:25:04,1604157904,43
1607376,4041,2020-11-12 11:49:20,1605181760,43
1607377,4041,2020-11-12 11:49:34,1605181774,43
1607448,1410,2020-11-21 06:34:32,1605940472,43
1607449,1410,2020-11-21 06:35:21,1605940521,43
1607450,1410,2020-11-21 06:35:37,1605940537,43
1607451,1410,2020-11-21 06:35:49,1605940549,43
1607799,3203,2020-11-27 12:28:17,1606480097,43
1608113,3211,2020-11-23 09:19:15,1606123155,43
1608153,3162,2020-11-19 07:43:27,1605771807,43
1608154,3162,2020-11-19 07:43:54,1605771834,43
1608155,3162,2020-11-19 07:44:27,1605771867,43
1608156,3162,2020-11-19 07:45:18,1605771918,43
1608402,3170,2020-11-22 13:57:59,1606053479,43
1608403,3170,2020-11-22 13:58:03,1606053483,43
1608404,3170,2020-11-22 13:58:06,1606053486,43
1608405,3170,2020-11-22 13:58:09,1606053489,43
1608406,3170,2020-11-22 13:58:18,1606053498,43
1608445,3172,2020-11-25 10:13:46,1606299226,43
1608668,2233,2020-11-25 09:44:40,1606297480,43
1608669,2233,2020-11-25 09:44:49,1606297489,43
1608768,4042,2020-11-03 15:00:02,1604415602,43
1608769,4042,2020-11-03 15:00:16,1604415616,43
1608770,4042,2020-11-03 15:00:27,1604415627,43
1608771,4042,2020-11-03 15:00:38,1604415638,43
1608772,4042,2020-11-03 15:00:52,1604415652,43
1608809,4043,2020-11-22 09:14:14,1606036454,43
1608810,4043,2020-11-22 09:14:23,1606036463,43
1608811,4043,2020-11-22 09:14:39,1606036479,43
1609211,4044,2020-11-18 16:22:09,1605716529,43
1609212,4044,2020-11-18 16:22:26,1605716546,43
1609213,4044,2020-11-18 16:22:44,1605716564,43
1609216,480,2020-11-10 04:43:37,1604983417,43
1609636,3186,2020-11-03 03:13:38,1604373218,43
1609637,3186,2020-11-03 03:13:47,1604373227,43
1609638,3186,2020-11-03 03:17:10,1604373430,43
1609639,3186,2020-11-03 03:17:18,1604373438,43
1609946,4045,2020-11-17 15:32:00,1605627120,43
1609947,4045,2020-11-17 15:32:27,1605627147,43
1609948,4045,2020-11-17 15:33:08,1605627188,43
1610919,1456,2020-11-16 12:09:25,1605528565,43
1611591,3294,2020-11-14 02:54:42,1605322482,43
1611592,3294,2020-11-14 02:55:03,1605322503,43
1611593,3294,2020-11-14 03:02:25,1605322945,43
1612265,2241,2020-11-15 15:59:57,1605455997,43
1612266,2241,2020-11-15 16:00:32,1605456032,43
1613054,3333,2020-11-23 10:51:59,1606128719,43
1613055,3333,2020-11-23 10:54:39,1606128879,43
1613266,583,2020-11-03 14:40:19,1604414419,43
1613267,583,2020-11-03 14:41:01,1604414461,43
1613542,3428,2020-11-11 17:29:56,1605115796,43
1613842,4046,2020-11-22 03:44:50,1606016690,43
1614114,761,2020-11-16 10:58:39,1605524319,43
1614115,761,2020-11-16 10:58:59,1605524339,43
1614236,2593,2020-11-08 16:18:01,1604852281,43
1614237,2593,2020-11-08 16:18:03,1604852283,43
1614238,2593,2020-11-08 16:18:09,1604852289,43
1614860,4047,2020-11-10 16:28:05,1605025685,43
1614861,4047,2020-11-10 16:28:15,1605025695,43
1614886,4048,2020-11-25 12:30:24,1606307424,43
1614887,4048,2020-11-25 12:30:43,1606307443,43
1614888,4048,2020-11-25 12:30:57,1606307457,43
1614889,4048,2020-11-25 12:31:13,1606307473,43
1614890,4048,2020-11-25 12:31:25,1606307485,43
1614891,4048,2020-11-25 12:37:38,1606307858,43
1614892,4048,2020-11-25 12:37:56,1606307876,43
1615257,3456,2020-11-20 09:05:05,1605863105,43
1615258,3456,2020-11-20 09:05:22,1605863122,43
1615259,3456,2020-11-20 09:07:06,1605863226,43
1615260,3456,2020-11-20 09:07:55,1605863275,43
1615261,3456,2020-11-20 09:07:56,1605863276,43
1615262,3456,2020-11-20 09:08:43,1605863323,43
1615263,3456,2020-11-20 09:08:45,1605863325,43
1615264,3456,2020-11-20 09:10:10,1605863410,43
1615713,4049,2020-11-23 20:58:30,1606165110,43
1615714,4049,2020-11-23 20:59:31,1606165171,43
1615715,4049,2020-11-23 20:59:38,1606165178,43
1615716,4049,2020-11-23 20:59:43,1606165183,43
1616086,3483,2020-11-23 17:26:41,1606152401,43
1616087,3483,2020-11-23 17:26:46,1606152406,43
1616252,4050,2020-11-24 10:11:55,1606212715,43
1616253,4050,2020-11-24 10:12:39,1606212759,43
1616630,262,2020-11-12 21:10:15,1605215415,43
1616631,262,2020-11-12 21:10:47,1605215447,43
1616632,262,2020-11-12 21:11:18,1605215478,43
1617000,2252,2020-11-19 08:55:33,1605776133,43
1617001,2252,2020-11-19 08:55:41,1605776141,43
1617673,1652,2020-11-15 13:38:01,1605447481,43
1617674,1652,2020-11-15 13:38:23,1605447503,43
1617675,1652,2020-11-15 13:38:26,1605447506,43
1617676,1652,2020-11-15 13:38:28,1605447508,43
1617949,2607,2020-11-16 23:08:25,1605568105,43
1617950,2607,2020-11-16 23:08:50,1605568130,43
1617951,2607,2020-11-16 23:09:17,1605568157,43
1617952,2607,2020-11-16 23:09:30,1605568170,43
1617953,2607,2020-11-16 23:09:51,1605568191,43
1618550,4051,2020-11-28 13:52:10,1606571530,43
1618551,4051,2020-11-28 13:52:19,1606571539,43
1618585,4052,2020-11-11 18:16:28,1605118588,43
1618586,4052,2020-11-11 18:17:12,1605118632,43
1618587,4052,2020-11-11 18:17:48,1605118668,43
1618865,4053,2020-11-03 00:12:10,1604362330,43
1618866,4053,2020-11-03 00:13:05,1604362385,43
1618867,4053,2020-11-03 00:13:07,1604362387,43
1619103,1683,2020-11-07 03:25:43,1604719543,43
1619104,1683,2020-11-07 03:26:10,1604719570,43
1619105,1683,2020-11-07 03:27:07,1604719627,43
1619106,1683,2020-11-07 03:27:09,1604719629,43
1619495,1242,2020-11-13 05:26:08,1605245168,43
1619496,1242,2020-11-13 05:27:12,1605245232,43
1619497,1242,2020-11-13 05:27:31,1605245251,43
1619498,1242,2020-11-13 05:28:08,1605245288,43
1619499,1242,2020-11-13 05:29:40,1605245380,43
1619535,1697,2020-11-16 11:51:28,1605527488,43
1619536,1697,2020-11-16 11:51:57,1605527517,43
1619537,1697,2020-11-16 11:52:01,1605527521,43
1620647,3650,2020-11-08 21:08:19,1604869699,43
1620648,3650,2020-11-08 21:08:51,1604869731,43
1621247,4054,2020-10-31 20:22:07,1604175727,43
1621248,4054,2020-10-31 20:22:22,1604175742,43
1621249,4054,2020-10-31 20:22:31,1604175751,43
1621561,4055,2020-11-03 09:09:41,1604394581,43
1621562,4055,2020-11-03 09:18:26,1604395106,43
1621563,4055,2020-11-03 09:18:30,1604395110,43
1621564,4055,2020-11-03 09:19:48,1604395188,43
1621758,2613,2020-10-31 07:20:31,1604128831,43
1621759,2613,2020-10-31 07:21:29,1604128889,43
1621760,2613,2020-10-31 07:21:41,1604128901,43
1621761,2613,2020-10-31 07:21:59,1604128919,43
1623073,2263,2020-11-26 21:18:19,1606425499,43
1623261,3736,2020-11-23 17:21:31,1606152091,43
1623262,3736,2020-11-23 17:21:40,1606152100,43
1623263,3736,2020-11-23 17:22:13,1606152133,43
1623423,3725,2020-11-22 16:11:13,1606061473,43
1623424,3725,2020-11-22 16:12:53,1606061573,43
1623425,3725,2020-11-22 16:13:11,1606061591,43
1624004,4056,2020-11-06 12:53:15,1604667195,43
1624066,3750,2020-11-07 08:43:46,1604738626,43
1624067,3750,2020-11-07 08:43:52,1604738632,43
1624344,1815,2020-11-21 02:11:30,1605924690,43
1624345,1815,2020-11-21 02:11:53,1605924713,43
1624346,1815,2020-11-21 02:11:57,1605924717,43
1624498,1818,2020-11-13 10:02:45,1605261765,43
1624618,2265,2020-11-05 10:34:17,1604572457,43
1624619,2265,2020-11-05 10:34:21,1604572461,43
1624620,2265,2020-11-05 10:34:58,1604572498,43
1624621,2265,2020-11-05 10:35:08,1604572508,43
1624719,4057,2020-11-11 20:31:27,1605126687,43
1624915,3780,2020-11-14 05:16:22,1605330982,43
1625536,4058,2020-11-13 22:48:44,1605307724,43
1625537,4058,2020-11-13 22:49:02,1605307742,43
1625538,4058,2020-11-13 22:49:05,1605307745,43
1625642,762,2020-11-07 07:52:07,1604735527,43
1626012,3821,2020-11-17 16:52:56,1605631976,43
1626013,3821,2020-11-17 16:53:04,1605631984,43
1626179,309,2020-11-03 13:51:45,1604411505,43
1626180,309,2020-11-03 13:51:52,1604411512,43
1626351,4059,2020-11-19 22:49:25,1605826165,43
1626352,4059,2020-11-19 22:49:37,1605826177,43
1626353,4059,2020-11-19 22:50:09,1605826209,43
1626354,4059,2020-11-19 22:50:33,1605826233,43
1627023,2623,2020-11-17 04:19:53,1605586793,43
1627024,2623,2020-11-17 04:19:59,1605586799,43
1627211,13,2020-11-06 06:34:09,1604644449,43
1627212,13,2020-11-06 06:34:16,1604644456,43
1627213,13,2020-11-06 06:34:30,1604644470,43
1627214,13,2020-11-06 06:34:38,1604644478,43
1627215,13,2020-11-06 06:38:32,1604644712,43
1627216,2549,2020-11-18 06:04:25,1605679465,43
1627217,2549,2020-11-18 06:04:32,1605679472,43
1627218,2549,2020-11-18 06:06:09,1605679569,43
1627666,2627,2020-11-09 17:53:07,1604944387,43
1627667,2627,2020-11-09 17:53:22,1604944402,43
1627668,2627,2020-11-09 17:53:44,1604944424,43
1627669,2627,2020-11-09 17:53:53,1604944433,43
1627670,2627,2020-11-09 17:53:54,1604944434,43
1627740,2689,2020-11-01 08:26:35,1604219195,43
1627741,2689,2020-11-01 08:26:48,1604219208,43
1627742,2689,2020-11-01 08:26:55,1604219215,43
1627830,4060,2020-11-12 21:05:12,1605215112,43
1627831,4060,2020-11-12 21:05:27,1605215127,43
1627832,4060,2020-11-12 21:05:40,1605215140,43
1627833,4060,2020-11-12 21:05:49,1605215149,43
1627834,4060,2020-11-12 21:05:56,1605215156,43
1627835,4060,2020-11-12 21:05:57,1605215157,43
1627836,4060,2020-11-12 21:05:59,1605215159,43
1628567,4061,2020-11-06 19:58:41,1604692721,43
1628568,4061,2020-11-06 19:59:00,1604692740,43
1628569,4061,2020-11-06 19:59:34,1604692774,43
1628570,4061,2020-11-06 19:59:41,1604692781,43
1628571,4061,2020-11-06 20:00:12,1604692812,43
1628572,4061,2020-11-06 20:00:28,1604692828,43
1628573,4061,2020-11-06 20:00:31,1604692831,43
1629043,4062,2020-11-10 03:15:22,1604978122,43
1629044,4062,2020-11-10 03:16:10,1604978170,43
1629045,4062,2020-11-10 03:19:59,1604978399,43
1629046,4062,2020-11-10 03:20:18,1604978418,43
1629047,4062,2020-11-10 03:20:25,1604978425,43
1629048,4062,2020-11-10 03:20:39,1604978439,43
1629197,4063,2020-11-21 20:28:53,1605990533,43
1629198,4063,2020-11-21 20:29:09,1605990549,43
1629199,4063,2020-11-21 20:29:38,1605990578,43
1629200,4063,2020-11-21 20:29:43,1605990583,43
1629670,2186,2020-11-27 05:46:08,1606455968,43
1629836,2409,2020-11-14 21:27:47,1605389267,43
1629837,2409,2020-11-14 21:27:56,1605389276,43
1630058,319,2020-11-11 18:39:04,1605119944,43
1630059,319,2020-11-11 18:45:21,1605120321,43
1630060,319,2020-11-11 18:47:51,1605120471,43
1630061,319,2020-11-11 18:50:35,1605120635,43
1630062,319,2020-11-11 18:56:38,1605120998,43
1630063,319,2020-11-11 18:58:49,1605121129,43
1630064,319,2020-11-11 19:03:42,1605121422,43
1630065,319,2020-11-11 19:04:53,1605121493,43
1630068,3067,2020-11-20 10:21:48,1605867708,43
1630069,3067,2020-11-20 10:21:53,1605867713,43
1630206,322,2020-11-08 22:28:54,1604874534,43
1630207,322,2020-11-08 22:29:15,1604874555,43
1630208,322,2020-11-08 22:33:26,1604874806,43
1630440,2272,2020-11-21 16:12:39,1605975159,43
1630441,2272,2020-11-21 16:13:11,1605975191,43
1630442,2272,2020-11-21 16:13:19,1605975199,43
1630809,4064,2020-11-05 18:03:20,1604599400,43
1630810,4064,2020-11-05 18:03:36,1604599416,43
1630811,4064,2020-11-05 18:05:07,1604599507,43
1630812,4064,2020-11-05 18:05:51,1604599551,43
1630813,4064,2020-11-05 18:07:07,1604599627,43
1631048,3122,2020-11-04 15:20:22,1604503222,43
1631049,3122,2020-11-04 15:20:40,1604503240,43
1631050,3122,2020-11-04 15:21:40,1604503300,43
1631051,3122,2020-11-04 15:21:56,1604503316,43
1631181,3125,2020-11-10 11:43:36,1605008616,43
1631232,4065,2020-11-18 18:14:45,1605723285,43
1631233,4065,2020-11-18 18:15:12,1605723312,43
1631235,1391,2020-11-17 13:02:41,1605618161,43
1631352,774,2020-11-09 08:45:52,1604911552,43
1631353,774,2020-11-09 08:45:57,1604911557,43
1631354,774,2020-11-09 08:46:10,1604911570,43
1632385,4066,2020-11-03 15:06:54,1604416014,43
1632386,4066,2020-11-03 15:19:54,1604416794,43
1632387,4066,2020-11-03 15:26:32,1604417192,43
1633140,4067,2020-11-03 19:06:55,1604430415,43
1633141,4067,2020-11-03 19:07:05,1604430425,43
1633142,4067,2020-11-03 19:08:10,1604430490,43
1633143,4067,2020-11-03 19:08:16,1604430496,43
1633805,4068,2020-11-19 14:39:40,1605796780,43
1633806,4068,2020-11-19 14:39:50,1605796790,43
1633818,1056,2020-11-06 05:07:49,1604639269,43
1633819,1056,2020-11-06 05:07:54,1604639274,43
1633820,1056,2020-11-06 05:11:35,1604639495,43
1634098,4069,2020-11-05 08:59:04,1604566744,43
1634099,4069,2020-11-05 08:59:32,1604566772,43
1634174,1569,2020-11-17 06:19:18,1605593958,43
1634175,1569,2020-11-17 06:19:27,1605593967,43
1634176,1569,2020-11-17 06:19:39,1605593979,43
1634177,1569,2020-11-17 06:21:17,1605594077,43
1634327,4070,2020-11-01 16:21:38,1604247698,43
1634328,4070,2020-11-01 16:21:39,1604247699,43
1634329,4070,2020-11-01 16:21:54,1604247714,43
1634330,4070,2020-11-01 16:22:10,1604247730,43
1634331,4070,2020-11-01 16:22:41,1604247761,43
1634481,1579,2020-11-09 11:25:15,1604921115,43
1634526,2059,2020-11-16 06:41:40,1605508900,43
1634984,1600,2020-11-18 07:33:27,1605684807,43
1634985,1600,2020-11-18 07:34:42,1605684882,43
1636038,3556,2020-11-25 19:53:59,1606334039,43
1636039,3556,2020-11-25 19:54:04,1606334044,43
1636040,3556,2020-11-25 19:54:18,1606334058,43
1636041,3556,2020-11-25 19:54:22,1606334062,43
1636042,3556,2020-11-25 19:56:32,1606334192,43
1636043,3556,2020-11-25 19:57:56,1606334276,43
1636352,4071,2020-11-08 08:59:19,1604825959,43
1636353,4071,2020-11-08 08:59:56,1604825996,43
1636354,4071,2020-11-08 09:00:07,1604826007,43
1636397,394,2020-11-19 00:41:10,1605746470,43
1636398,394,2020-11-19 00:41:21,1605746481,43
1636885,4072,2020-11-02 15:22:20,1604330540,43
1636886,4072,2020-11-02 15:22:33,1604330553,43
1636903,4073,2020-11-16 13:53:56,1605534836,43
1636904,4073,2020-11-16 13:53:58,1605534838,43
1636905,4073,2020-11-16 13:56:39,1605534999,43
1636906,4073,2020-11-16 13:56:53,1605535013,43
1636907,4073,2020-11-16 13:57:16,1605535036,43
1636908,4073,2020-11-16 13:57:42,1605535062,43
1638397,4019,2020-11-18 13:56:55,1605707815,43
1638398,4019,2020-11-18 13:57:04,1605707824,43
1638399,4019,2020-11-18 13:57:09,1605707829,43
1638400,4019,2020-11-18 13:57:19,1605707839,43
